place,insta,mean_rate,mean_num,인기지수
부두식당,0.04266515314292664,0.3366666666666669,0.07262492481354721,0.15065224820771358
돈이랑본점,0.0034216447408428434,0.7266666666666666,0.31558340523688455,0.34855723888146467
바당길,0.013487928972493058,0.3999999999999999,0.047619047619047616,0.15370232553051352
자리돔횟집,0.010346015851458456,0.5400000000000005,0.039567483324461486,0.19663783305864013
소금바치순이네,0.030742099608781142,0.5666666666666664,0.14434742002371376,0.24725206209972042
은희네해장국서귀포점,0.0011594672936979305,0.5533333333333337,0.04946916282487114,0.2013206544839676
시골길,0.2751180751221292,0.3033333333333337,0.03791331730636806,0.20545490858727697
복자씨연탄구이,0.058889587091804675,0.5666666666666664,0.1842905633715303,0.2699489390433338
로빙화,0.04388543165832202,0.6366666666666667,0.05073447315675486,0.24376219049391454
은희네해장국함덕점,0.0004297326333286036,0.3200000000000003,0.045768291847066114,0.12206600816013168
애월흑돼지애월그때그집본점,0.0,0.7599999999999998,0.09410679134646364,0.28470226378215446
깡촌흑돼지,0.03892729004925709,0.5333333333333332,0.1065635291095682,0.22627471749738617
천짓골식당,0.006973020087973568,0.5266666666666668,0.04689744984206841,0.1935123788655696
바다속고등어쌈밥,0.025196116189974256,0.13333333333333375,0.07812950197902914,0.07888631716744571
가시식당,0.016378489043844893,0.2833333333333332,0.0431306966349138,0.1142808396706973
산지물본점,0.0005797336468489653,0.06666666666666687,0.053044002411091015,0.040096800908202286
몬스터살롱,0.053720633247521944,0.5266666666666668,0.1440083042996722,0.24146520140462036
제주판타스틱버거,0.0032635355644294894,0.5533333333333337,0.0658213435362711,0.20747273747801143
한림칼국수공항점,0.00012567652484138408,0.4299999999999997,0.04637602898946205,0.15883390183810106
난드르바당,0.03399347292887114,0.3766666666666665,0.060069155522416935,0.15690976503931817
갈치요리전문점만족한상회,0.0,0.81,0.056499472493768896,0.288833157497923
남춘식당,0.016171730890073583,0.543333333333333,0.0445937817680779,0.20136628199716153
진아떡집,0.025090710072365355,0.666666666666667,0.038577456298975285,0.24344494434600253
봉순이네흑돼지,0.03374617396063487,0.5400000000000005,0.12546426633715943,0.2330701467659316
촌촌해녀촌,0.004848681410009527,0.26666666666666705,0.024857458015692585,0.09879093536412305
제주늘봄,0.003579753917256198,0.06666666666666687,0.02096332822802105,0.030403249603981372
제주한라국수,0.015093345225305577,0.3266666666666671,0.04947931579847532,0.13041310923014934
곱들락,0.0705693957391604,0.5800000000000001,0.04586175044951729,0.23214371539622594
태광식당,0.031435347536132,0.38333333333333286,0.05084397794146379,0.15520421960364286
안녕협재씨제주협재점,4.0540814464962604e-05,0.5366666666666666,0.0882520166624069,0.20831974138117948
은희네해장국2호점,0.001200008108162893,0.29666666666666686,0.03731320290125224,0.11172662589202732
제주약수터본점,0.0005878418097419577,0.7333333333333334,0.037371910789632305,0.25709769531090254
오롯,0.08734113068331543,0.5333333333333332,0.02531645569620253,0.2153303065709504
장수물식당,0.01632578598504044,0.5300000000000002,0.049899431113195086,0.19874173903274525
닻,0.08241542172582247,0.2666666666666666,0.03164556962025316,0.12690921933758076
황해식당,0.014902803397320252,0.5733333333333333,0.07440717203493134,0.22088110292186158
하원가흑돼지,0.026452881438388098,0.8766666666666669,0.03537379277300449,0.31283111362601984
정직한돈본점,0.0007743295562807857,0.686666666666667,0.08755520879574202,0.2583320683395633
골목,1.0,0.7333333333333334,0.04942736588306208,0.5942535664054652
만월당,0.07617213629821823,0.5633333333333335,0.10498520612458113,0.2481635585853776
고등어쌈밥,0.044578679585672874,0.06666666666666687,0.041591320072332724,0.05094555544155749
공천포식당,0.027981270143717187,0.4833333333333334,0.07179853041312033,0.19437104463005697
식당마요네즈,0.013475766728153569,0.4666666666666668,0.041591320072332724,0.1739112511557177
순수한둠비,0.00332840086757343,0.6000000000000005,0.017179023508137433,0.20683580812523714
더꽃돈협재점,0.0,0.6000000000000005,0.03435804701627486,0.21145268233875847
부촌,0.012219001479739729,0.5700000000000003,0.0743469267877721,0.21885530942250406
제주본참숯불갈비,0.0005837877282954615,0.5966666666666667,0.03560237880648432,0.21095094440048215
제주순풍신제주본점,0.0,0.06666666666666687,0.014466546112115732,0.0270444042595942
제주육대표,0.0022824478543773943,0.6133333333333333,0.026884209339582694,0.21416666350909777
오현돼지불백,0.0016702815559564593,0.48666666666666725,0.04207411478561212,0.17680368766941193
대춘해장국본점,0.0006162203798674316,0.623333333333334,0.05385438265756806,0.22593464545692313
공항흑돼지시청그때그집,0.0,0.7100000000000004,0.03974575288623096,0.24991525096207712
미스칠,0.004828411002777046,0.48,0.036494655436260785,0.17377435547967926
용두암해촌,0.026988020189325605,0.75,0.15917454082616378,0.31205418700516313
제주국담,0.009085196521598119,0.6166666666666667,0.03358116837986086,0.21977767718937521
순천미향,0.016459570672774815,0.6933333333333334,0.09046661401212847,0.2667531726727455
88버거,0.04990979668781546,0.603333333333333,0.1757545068633461,0.2763325456281649
돈블랙서귀포본점,0.00017027142075284294,0.7833333333333332,0.07222165638878267,0.28524175371428956
바다를본돼지제주노형점,0.0,0.30666666666666664,0.02672832756503508,0.11113166474390057
대기정,0.027648835465104493,0.5499999999999998,0.10244753923307576,0.22669879156606002
산지물신제주점,0.00019459590943182048,0.3033333333333337,0.033368628528638755,0.11229885259046808
코코분식,0.010463584213406847,0.37333333333333396,0.023678688171753722,0.13582520190616484
코코마마성산점,0.005720308921006223,0.47666666666666657,0.13707757064003448,0.20648818207590244
가람돌솥밥,0.04180163379482294,0.35000000000000053,0.17164899024353683,0.18781687467945343
성산일출봉청운식당,0.03614213609551416,0.7333333333333334,0.13597224170610955,0.3018159037116524
제주미담,0.006737883364076784,0.3666666666666667,0.042362689839788,0.1385890799568438
큰돈가본점,0.0028540733383333673,0.5700000000000003,0.040094445074334496,0.20431617280422268
재연식당,0.01804066243690836,0.3999999999999999,0.043619352528538824,0.15388667165514905
문치비,0.021190683720835952,0.5766666666666671,0.09669628004015067,0.2315178768092179
나원회포차,0.003972999817566335,0.8066666666666666,0.08810087507742843,0.29958018052055385
오가네전복설렁탕서귀포본점,0.0,0.8000000000000003,0.09584086799276673,0.2986136226642557
시흥해녀의집,0.005436523219751485,0.6266666666666665,0.043995268778357056,0.22536615288825834
도갈비,0.0051081426225852876,0.7766666666666668,0.030175342174427446,0.2706500504878932
포도원흑돼지,0.012762248393570227,0.48666666666666725,0.02883652687591401,0.17608848064538382
낭쿰낭쿰,0.004143271238319178,0.7333333333333334,0.04339963833634719,0.26029208096933326
홍성방,0.038967830863722054,0.6000000000000005,0.06124677234727141,0.23340486773699798
낭뜰에쉼팡,0.014444692193866175,0.43333333333333357,0.0625078229142045,0.1700952828138014
돈사돈별관,0.0027365049763849758,0.38000000000000034,0.044148972627967506,0.14229515920145094
잇칸시타,0.025565037601605417,0.6100000000000003,0.044131549228470096,0.2265655289433586
형제도식당본점,0.00010540611760890276,0.686666666666667,0.06854778527453705,0.2517732860196043
논짓물,0.05698822289339793,0.13333333333333375,0.009644364074743821,0.0666553067671585
정직한돈협재직영점,5.270305880445138e-05,0.7866666666666666,0.0803918535358291,0.2890370744204334
남양수산,0.014359556483489754,0.5466666666666669,0.02849014072597925,0.1965054546253786
칠돈가서광직영점,0.0012040621896093893,0.5033333333333334,0.026055508900987047,0.17686430147464327
램앤블랙(구.램하우스),0.0,0.8666666666666667,0.1323086196503918,0.33299176210568615
서서방숯불닭갈비,0.013491983053939553,0.4666666666666668,0.02652200120554551,0.1688935503087173
태하횟집,0.007463563942999615,0.6933333333333334,0.018562614381094585,0.23978650388580922
노조미,0.028869113980499867,0.5800000000000001,0.03032603536309532,0.21306504978119842
제주예찬,0.012750086149230738,0.3766666666666669,0.057115056571600244,0.1488439364624993
표선우동가게,0.003709484523544078,0.5633333333333339,0.029773226768747288,0.19893868154187508
선흘곶,0.017436604301380415,0.5300000000000002,0.05056578005904739,0.1993341281201427
돌집식당,0.010544665842336773,0.6066666666666669,0.03200720124474816,0.2164061779179173
제주돗,0.0430381286360043,0.5566666666666666,0.029614110135101804,0.2097729684792576
민경이네어등포해녀촌,0.013337927958972696,0.20000000000000018,0.04538705889813653,0.08624166228570314
탐라우돈정육식당,0.001200008108162893,0.7833333333333332,0.07100973724616765,0.28518102622922126
중문흑돼지천국,0.0011594672936979305,0.8366666666666669,0.09232246228506602,0.3100495320818103
솔동산고기국수,0.004868951817242008,0.4666666666666668,0.04107060384250015,0.17086874077546965
김지순의낭푼밥상,0.0036000243244886793,0.3966666666666665,0.01729406919011299,0.13918692006042274
금박돈,0.007277076196460787,0.5099999999999998,0.04569997546631614,0.18765901722092557
뚱보아저씨,0.010690612774410638,0.48999999999999977,0.07986223343640042,0.1935176154036036
도두반점제주사수본점,4.864897735795512e-05,0.3433333333333337,0.050824248503797596,0.13140207693816308
형돈,0.01061358522692721,0.3966666666666674,0.02820502472905653,0.14516175887421703
연미정,0.04803681105953419,0.5866666666666669,0.04244657197817719,0.22571668323479274
제주김만복성산점,0.0009527091399266211,0.4066666666666663,0.024206226431168924,0.14394186741258727
덕승식당,0.018336610382502585,0.30666666666666664,0.034884336171681976,0.11996253774028372
백리향,0.060863924756248355,0.3333333333333335,0.02863170584689572,0.14094298797882585
한라전복(본점),0.0,0.3333333333333335,0.03224834237492465,0.12186055856941937
제갈양,0.02063932864411246,0.6866666666666665,0.10884644284003975,0.2720508127169396
연북로해물탕,0.005809498712829141,0.5266666666666668,0.022491142571450348,0.18498910265031543
짱구분식,0.03332860357164576,0.3333333333333335,0.03496081977094635,0.13387425222530852
만선식당,0.047744917195386455,0.4700000000000002,0.05534562067337596,0.19103017928958754
인디언키친,0.01020006891938459,0.5066666666666668,0.05256863826524435,0.18981179128376527
산방산초가집,0.01047169237629984,0.666666666666667,0.036593078426436415,0.23791047915646776
문개항아리애월점,0.0022986641801633796,0.7733333333333334,0.2799783040242288,0.3518701005125752
숙성도중문점,0.012474408610868992,0.38000000000000034,0.14954772826414897,0.1806740456250061
해심가든,0.018660936898222284,0.2666666666666666,0.038348549982416456,0.10789205118243511
모이세해장국본점,0.0008756815924431922,0.06666666666666687,0.010548523206751054,0.026030290488620374
곤밥2,0.0061054466584233675,0.73,0.06930528678467177,0.2684702444810317
임금님밥상,0.01177305252062514,0.32333333333333325,0.030080154043349672,0.12172884663243604
춘미향식당,0.008396002675693754,0.5899999999999999,0.048285300479976215,0.2155604343852233
제주고집,0.011586564774086311,0.5366666666666666,0.08115329452783547,0.2098021753228628
제주올래국수,0.00801086493827661,0.5366666666666666,0.015928830537582338,0.18686878738084187
스시도모다찌제주점,4.864897735795512e-05,0.44333333333333336,0.043521506047905376,0.1623011627861989
옥돔식당,0.023031236697545254,0.29333333333333345,0.05240872092390138,0.12292443031826002
돈향기,0.02072851843593538,0.5033333333333334,0.06297386682245236,0.19567857286390702
제주곰집,0.06729369793039142,0.7133333333333338,0.1205868034403527,0.30040461156802595
칠돈가표선직영점,0.0006243285427604241,0.06666666666666687,0.04883823718755585,0.038709744132327716
순풍해장국함덕본점,0.0,0.06666666666666687,0.01687763713080169,0.027848101265822853
옹포바다횟집,0.01405955445644903,0.5766666666666671,0.024743693466033022,0.20515663819638305
범일분식,0.013731173859282833,0.48666666666666725,0.03322117019906874,0.17787300357500627
제주곱,0.01565280846492206,0.7066666666666666,0.014597862174504313,0.2456391124353643
커큐민흑돼지,0.023687997891877647,0.35000000000000053,0.04021064377539445,0.1379662138890909
글라글라하와이,0.028289380333650905,0.5466666666666669,0.04041267834162546,0.2051229084473144
짬뽕에취한날,0.019893377657957147,0.29000000000000004,0.033794060542469855,0.11456247940014234
이스트포레스트,0.02335150913181846,0.5666666666666664,0.06613345939675322,0.21871721173174605
더스푼,0.026631261022033934,0.4500000000000006,0.04248731198582555,0.17303952433595338
김녕오라이,0.03289076277542416,0.7433333333333336,0.030978772278090268,0.269067622795616
흑돼지패밀리,0.003275697808768978,0.7166666666666663,0.02189967580946744,0.2472806800949676
센트로,0.023781241765147062,0.7266666666666666,0.024469883461798875,0.25830593063120416
제주해물밥,0.02299069588308029,0.27,0.017627996328274782,0.10353956407045169
성산갈치조림순덕이네,4.0540814464962604e-05,0.3333333333333335,0.02452827106709994,0.1193007150716328
섭지코지해녀밥상,0.0025175845782741775,0.5733333333333333,0.012154230394992308,0.19600171610219994
강식당,0.203790566152474,0.3333333333333335,0.029920685098317294,0.1890148615280416
뚱딴지,0.025646119230535343,0.3999999999999999,0.029535864978902954,0.15172732806981273
알동네집,0.009624389353982122,0.3733333333333331,0.029007878323177153,0.13732186700349744
중문색달통갈치,0.005266251798998642,0.746666666666667,0.09606788463915947,0.28266693436827506
윤옥,0.03931648186812073,0.623333333333334,0.04210133884732682,0.23491705134959384
돈고팡본점,0.0028054243609754123,0.43666666666666654,0.03027700002370095,0.15658303035044763
돈카츠서황,0.005586524233271846,0.41666666666666696,0.0324200461335747,0.15155774567783784
삼성혈해물탕1호점,0.00012973060628788033,0.543333333333333,0.012755273621037217,0.18540611252021935
한라전복성산본점,1.621632578598504e-05,0.6766666666666672,0.03203593063693415,0.2362396045431291
화성식당,0.008651409806823019,0.436666666666667,0.029606839709208587,0.15830830539423285
해월정서귀포점,0.008996006729775201,0.6533333333333338,0.08270359274341034,0.24834431093550643
하하호호우도본점,0.00011756836194839154,0.3333333333333335,0.04339963833634719,0.12561684667720968
어조횟집,0.009466280177568768,0.5,0.028213448174034136,0.17922657611720097
올레마당,0.0054203068939654995,0.7000000000000006,0.11009436180073395,0.2718382228982334
서광보말칼국수,0.04484219487969513,0.35000000000000053,0.04009156252662353,0.14497791913543975
두툼한고기돈돼지,0.004581112034540774,0.766666666666667,0.04907268440138131,0.2734401543675297
올레삼다정,0.007191940486084365,0.686666666666667,0.049672350410186535,0.2478436525209793
중문그때그집,0.0022824478543773943,0.8866666666666667,0.08176769355827454,0.32357226935977285
어박사한림본점,5.270305880445138e-05,0.7166666666666663,0.08904494148107864,0.2685881037355165
임순이네,0.004232461030142095,0.706666666666667,0.03670223089975844,0.2492004528655225
칠돈가제주공항직영점,0.00011351428050189528,0.43666666666666654,0.030541810073415283,0.15577399700686123
천리식당천리민박,0.0,0.6100000000000003,0.01871942497657129,0.2095731416588572
꽃가람,0.025913688606004095,0.5066666666666668,0.050700555178689134,0.19442697015045332
요기소바본점,0.0,0.516666666666667,0.017887265480722482,0.17818464404912984
용담밭담,0.003766241663795026,0.7766666666666668,0.06448470616269483,0.28163920483105226
제주오누이,0.015044696247947622,0.5333333333333332,0.02531645569620253,0.19123149509249446
성산흑돼지두루치기,0.00588652626031257,0.5300000000000002,0.02980080314184889,0.1885624431340539
삼다도횟집본점,0.0016256866600450003,0.3966666666666665,0.019584701742788344,0.13929235168983328
귤품은흑돼지제주공항점,0.0,0.6933333333333334,0.09943354734648671,0.26425562689327337
원조마라도짜장면집,0.0018324448138163096,0.5033333333333334,0.06593856714318383,0.19036811509677784
돈사돈월정점,0.0023594754018608235,0.3333333333333335,0.04185949309437653,0.1258507672765236
동복뚝배기,0.012774410637909716,0.6966666666666668,0.03263178527709931,0.2473576208605586
오전열한시,0.05599902702045284,0.4266666666666672,0.045252636089881684,0.1759727765923339
회춘,0.1589240467840999,0.2666666666666666,0.025617842073538278,0.15040285184143493
종달수다뜰,0.016269028844789493,0.45999999999999996,0.04951150424791448,0.17526017769756796
애월연어,0.014744694220906898,0.7333333333333334,0.025015069318866788,0.25769769895770234
교래흑돼지본점,0.0014473070763991649,0.6700000000000008,0.033383745889967384,0.23494368432212245
바로족발보쌈,0.0024608274380232297,0.6433333333333335,0.021234479882699525,0.22234288021801876
도민상회,0.0816289299252022,0.7333333333333334,0.05877034358047016,0.2912442022796686
뜰에,0.05400847303022318,0.4666666666666668,0.034659433393610606,0.1851115243635002
제일수산횟집,0.0039689457361198385,0.6466666666666674,0.020398509018210654,0.22367804047366593
삼대전통고기국수,0.000810816289299252,0.3766666666666669,0.01054333462087131,0.1293402725256125
대춘해장국노형점,0.0005959499726349503,0.7600000000000007,0.039419096173962394,0.266671682048866
장모식탁,0.004147325319765674,0.6966666666666668,0.03866332419245426,0.24649243872629556
수영밥상본점,7.702754748342895e-05,0.7966666666666669,0.02559904145680118,0.27411424522365047
탐라가든,0.004325704903411509,0.3999999999999999,0.02473123445426005,0.14301897978589048
달이뜨는식탁,0.11433320495408753,0.81,0.09032905242969946,0.3382207524612624
맨도롱해장국,0.002777045790849938,0.3633333333333333,0.043054885630115315,0.1363884215847662
섬소나이,0.08788032351569944,0.6300000000000003,0.08396153656447715,0.26728062002672565
제주선채향,0.004735167129507632,0.8200000000000003,0.08653680468945674,0.3037573239396549
흑돼지제주정,0.0065108548030729935,0.7566666666666668,0.04503894321957519,0.2694054882297717
참맛나김밥,0.010828451543591511,0.3766666666666665,0.03641596188375133,0.14130369336466977
그리운바다성산포,0.02910830478584315,0.48,0.0599613802663346,0.18968989501739256
담다,0.21329738714450774,0.20000000000000018,0.014767932489451475,0.14268843987798646
희야국수,0.0020513652119271077,0.6499999999999999,0.02149317252560503,0.22451484591251067
까망돼지서귀포점,0.005590578314718343,0.6566666666666663,0.1009531944714016,0.2544034798175954
중문신라원,0.004637869174791722,0.29333333333333345,0.037127086404047355,0.11169942963739084
스시도모다찌칠성점,0.0012810897370928182,0.666666666666667,0.04315042607257999,0.23703272749211327
오멍가멍흑돼지본점,2.0270407232481302e-05,0.5799999999999996,0.054791659059943536,0.21160397648905857
흑본오겹함덕점,0.0010175744430705614,0.6733333333333333,0.04424508957997436,0.23953199911879275
선흘방주할머니식당,0.003486510043986784,0.6499999999999999,0.03728469770722155,0.23025706925040276
모메존흑돼지,0.004512192649950337,0.4666666666666668,0.056028688395951876,0.17573584923752303
스시권,0.0046054365232197515,0.5766666666666671,0.05724230503888556,0.21283813607625748
영빈횟집,0.005400036486733019,0.686666666666667,0.04324020141962272,0.2451023015243409
용두암오메기떡,0.0025946121257576066,0.3333333333333335,0.011452682338758288,0.11579354259928314
다미진횟집,0.006433827255589565,0.8466666666666667,0.07421272817767255,0.30910440736664296
수복강녕,0.011959540267163967,0.8366666666666669,0.024284919983678377,0.2909703756391697
오가네전복설렁탕함덕점,0.0013540632031297508,0.666666666666667,0.09504140939928346,0.2543540464230267
천돈가,0.016013621713660227,0.6233333333333331,0.09651407099650955,0.24528700868116762
운산식당,0.0036000243244886793,0.6000000000000005,0.022905364677516575,0.20883512966733528
만지식당,0.021166359232156973,0.5766666666666671,0.02198298143831444,0.20660533577904616
한라축산정육식당,0.009486550584801249,0.06666666666666687,0.007836045810729355,0.027996421020732493
마마무말가든,0.0014310907506131798,0.6600000000000001,0.019239468611937975,0.22689018645418377
용꽈배기,0.01591226967749782,0.5833333333333335,0.027052902437290173,0.20876616848270715
고미,0.12960898384448544,0.5266666666666668,0.012155383414076695,0.22281034464174299
성읍칠십리식당,0.013719011614943344,0.27666666666666684,0.037394779001472665,0.10926015242769427
한라산아래첫마을,0.024936654977398498,0.5333333333333332,0.02652200120554551,0.1949306631720924
연리지가든,0.005505442604341921,0.3200000000000003,0.0152377877663394,0.1135810767902272
돌하르방식당본점,0.0,0.5333333333333332,0.01024713682941531,0.18119349005424953
연탄과친한돼지,0.0023108264245028684,0.49666666666666703,0.03805997492824058,0.1790124893398035
함쉐프키친,0.016885249224656923,0.5233333333333334,0.038828205921521676,0.19301559615983735
갈치공장,0.0050189528307623705,0.8700000000000001,0.047778068167769396,0.30759900699951065
청파식당횟집,0.00575679565402469,0.766666666666667,0.04781522100493299,0.2734128944418749
해비치호텔앤리조트제주이디,0.0,1.0,0.0003013863773357444,0.33343379545911195
캠퍼트리호텔앤리조트더뷰,0.0,1.0,0.0003013863773357444,0.33343379545911195
황가네뚝배기,0.00022702856100379056,0.3633333333333333,0.007395624548801212,0.1236519954810461
씨에스호텔씨에스다이닝,0.0,1.0,0.0,0.3333333333333333
포도호텔레스토랑,0.0036081324873816715,0.5100000000000007,0.0062289614052484146,0.1732790312975436
씨에스호텔카노푸스다이닝,0.0,0.56,0.00904367316008581,0.1896812243866953
