place,address,Latitude,Longitude,category,k_means_cluster,인기지수,환경,친환경
사려니숲,제주특별자치도 서귀포시 남원읍 수망리,33.3508829,126.6980129,관광지,2,0.3547409941469476,0,0
도구리알,제주특별자치도 서귀포시 대정읍,33.2268151,126.2522254,관광지,0,0.318029159986371,0,0
신흥해수욕장,제주특별자치도 제주시 조천읍 신흥리,33.5447774,126.650164,관광지,3,0.2033256371081289,0,0
월평마을아왜낭목쉼터,제주특별자치도 서귀포시 월평동 738,33.2434851,126.4585916,관광지,0,0.2227482022475157,0,0
한라산둘레길수악길,제주특별자치도 서귀포시 남원읍 하례리 산 10-12,33.3420367,126.5884214,관광지,2,0.3333387209087762,0,0
산천단,제주특별자치도 제주시 아라일동 375-4,33.4473312,126.5545059,관광지,3,0.112224397140656,0,0
검은오름,제주특별자치도 제주시 연동 산 110-1,33.4421218,126.4990315,관광지,3,0.1759859384648492,0,0
쇠머리오름,제주특별자치도 제주시 우도면 연평리 산 23,33.4917225,126.9638534,관광지,1,0.2704918784005901,0,0
정물오름,제주특별자치도 제주시 한림읍 금악리 산 52-1,33.3376384,126.330349,관광지,0,0.1920302340929933,0,0
송악산전망대,제주특별자치도 서귀포시 대정읍 상모리 산 2-13,33.1984435,126.2938879,관광지,0,0.3226833451144963,0,0
산방산랜드,제주특별자치도 서귀포시 안덕면 사계리 117-2,33.2340862,126.3117458,관광지,0,0.2745526451152697,0,0
종달리해안도로,제주특별자치도 제주시 구좌읍 종달리 630-1,33.4880673,126.8804954,관광지,1,0.1139874264053948,0,0
용두암인증센터,제주특별자치도 제주시 용담이동 493-6,33.5152731,126.5111316,관광지,3,0.2698728869764716,0,0
올티스,제주특별자치도 제주시 조천읍 거문오름길 23-58,33.4582729,126.7133204,관광지,1,0.3056070926412959,0,0
화순곶자왈생태탐방숲길,제주특별자치도 서귀포시 안덕면 화순리,33.2522985,126.3330875,관광지,0,0.0725518377156593,0,0
한림공원협재굴,제주특별자치도 제주시 한림읍 협재리,33.3807358,126.2482491,관광지,0,0.1385661957090528,0,0
제주올레7코스여행자센터,제주특별자치도 서귀포시 중정로 22,33.2474043,126.5587322,관광지,2,0.3343799058084772,0,0
이승이오름,제주특별자치도 서귀포시 남원읍 신례리 산 2-4,33.299995,126.6297939,관광지,2,0.2480887509687901,0,0
전농로왕벚꽃거리,제주특별자치도 제주시 삼도일동 585-30,33.5043636,126.5184535,관광지,3,0.2692908424942257,0,0
갯깍주상절리대,제주특별자치도 서귀포시 색달동,33.2814107,126.4111118,관광지,0,0.0693941986253551,0,0
서우봉산책로,제주특별자치도 제주시 조천읍 함덕리 163,33.5460806,126.6757452,관광지,3,0.3356589858363285,0,0
