place,address,Latitude,Longitude,category,k_means_cluster,인기지수
커피동굴,제주특별자치도 제주시 사라봉길 5 지하1층,33.5146043,126.5392335,카페,3,0.2971822116534197
어글리딜리셔스,제주특별자치도 제주시 구남동2길 19-8,33.488973,126.5359777,카페,3,0.1888812001550916
딜레탕트,"제주특별자치도 제주시 조천읍 신북로 144 1,2층",33.5386704,126.6458435,카페,3,0.3375923953026364
고도,제주특별자치도 제주시 어영길 15 1층,33.5190547,126.4951314,카페,3,0.313893490892939
무상찻집(휴업중),제주특별자치도 제주시 서광로5길 10,33.5009806,126.5144369,카페,3,0.2938178780284044
에이바우트커피종합청사점,제주특별자치도 제주시 청사로 79 1층,33.4901516,126.5274779,카페,3,0.2629067827079546
나이체,제주특별자치도 제주시 아라일동 6106-13,33.4261379,126.5626925,카페,3,0.3112022150169153
제주기와,제주특별자치도 제주시 애월읍 광령남4길 45-1 1층,33.4512825,126.4253123,카페,3,0.1939073609083952
카페물결,제주특별자치도 제주시 사라봉동길 108-1,33.5213071,126.545873,카페,3,0.1660919431392341
제3공간,제주특별자치도 제주시 연화중길 21 1층,33.4769219,126.4888976,카페,3,0.2492370235800722
제대가는길,제주특별자치도 제주시 제주대학로 75-1,33.4597258,126.5585027,카페,3,0.1865186088346621
오드랑베이커리,제주특별자치도 제주시 조천읍 조함해안로 552-3 1층,33.5424691,126.6718069,카페,3,0.4293410928413482
하멜,제주특별자치도 제주시 노형2길 51-3,33.4836386,126.4818486,카페,3,0.2022994090832389
빵귿,제주특별자치도 제주시 구남동6길 45-1 1층,33.4875695,126.5364225,카페,3,0.2373480249590086
덕인당보리빵,제주특별자치도 제주시 조천읍 신북로 36,33.5321105,126.6187056,카페,3,0.171030795971038
다니쉬,"제주특별자치도 제주시 조천읍 함덕16길 56 1, 2층",33.5421648,126.6636375,카페,3,0.2887616896667176
아베베베이커리,제주특별자치도 제주시 동문로6길 4 1층,33.512635,126.5288514,카페,3,0.3006149794973248
