place,address,Latitude,Longitude,category,k_means_cluster,인기지수
슬랩,제주특별자치도 제주시 한림읍 한림로 354 2층,33.3947774,126.2416879,카페,0,0.3638300721566059
카페콜라,제주특별자치도 제주시 한림읍 일주서로 5857,33.4433127,126.2919686,카페,0,0.224904921840818
카페노티드제주애월,"제주특별자치도 제주시 애월읍 애월로1길 24-9 1, 2층",33.4632492,126.3097944,카페,0,0.3067721767167106
1158족욕카페,제주특별자치도 제주시 애월읍 애월해안로 230,33.4782235,126.3665625,카페,0,0.2783948617657362
마노커피하우스,제주특별자치도 서귀포시 중문상로 97 1층,33.2628002,126.4296655,카페,0,0.319746718129815
엘파소,제주특별자치도 서귀포시 안덕면 화순로 191-43 1층,33.2489044,126.3339887,카페,0,0.2986267852922823
비마이게스트,제주특별자치도 제주시 한림읍 한림로 406 1층,33.3979874,126.2456107,카페,0,0.185095342083762
사계생활,제주특별자치도 서귀포시 안덕면 산방로 380,33.2316019,126.2965011,카페,0,0.1932261022055493
시루애월,제주특별자치도 제주시 애월읍 하소로 449,33.4426654,126.3918782,카페,0,0.1235944681689117
인스밀,제주특별자치도 서귀포시 대정읍 일과대수로27번길 22 1층,33.2385214,126.2293708,카페,0,0.1991748420243731
호텔샌드,제주특별자치도 제주시 한림읍 한림로 339,33.3940557,126.2405094,카페,0,0.1328244650382551
스타벅스제주송악산점,제주특별자치도 서귀포시 대정읍 형제해안로 322 1~2층,33.2067454,126.2897673,카페,0,0.156955309498585
카페유주,제주특별자치도 제주시 한림읍 한림상로 17 1층,33.405404,126.2574231,카페,0,0.238676396689929
달자카페,제주특별자치도 제주시 애월읍 애월해안로 738,33.4782235,126.3665625,카페,0,0.240697838587656
그레이그로브,제주특별자치도 서귀포시 안덕면 형제해안로 70,33.2258451,126.2999006,카페,0,0.2956454752769057
바다위에코끼리,제주특별자치도 제주시 한림읍 협재1길 27-6 1층,33.3976864,126.2432576,카페,0,0.2457884498954772
동명정류장,제주특별자치도 제주시 한림읍 동명7길 26 1층,33.3971282,126.2663189,카페,0,0.3414748419962139
회춘애월점,제주특별자치도 제주시 애월읍 가문동길 80,33.4890946,126.3909279,카페,0,0.1011286928017908
디피159,제주특별자치도 서귀포시 대포로 159 1층,33.239494,126.4379472,카페,0,0.2200594131136487
스타벅스제주외도DT점,제주특별자치도 제주시 일주서로 7300,33.3414039,126.1898997,카페,0,0.2060875171185193
사일리커피,제주특별자치도 서귀포시 대정읍 최남단해안로 412,33.199919,126.276136,카페,0,0.3004877190795297
무로이,제주특별자치도 서귀포시 안덕면 동광본동로 21,33.3077027,126.3367039,카페,0,0.1994262857671426
너와의첫여행,제주특별자치도 제주시 애월읍 장소로 16,33.4505913,126.3842756,카페,0,0.2154771632277039
인디고인디드,제주특별자치도 제주시 애월읍 애월해안로 204 1층,33.4782235,126.3665625,카페,0,0.2467795712724526
우호적무관심,제주특별자치도 제주시 한경면 저지12길 103,33.3397466,126.261347,카페,0,0.1857679985914143
씨리얼,제주특별자치도 제주시 한림읍 명랑로 26 1층,33.414175,126.267655,카페,0,0.2499174320809913
바램,제주특별자치도 서귀포시 안덕면 신화역사로 611,33.3066927,126.3380858,카페,0,0.2103567125347986
말리가,제주특별자치도 제주시 한림읍 협재로 124 1층,33.3870114,126.24897,카페,0,0.2599361354285269
카페닐스,제주특별자치도 제주시 한림읍 일주서로 5153,33.3933134,126.2559986,카페,0,0.2888757314835656
과수원피스,제주특별자치도 제주시 한림읍 한림로 176-2,33.3853659,126.2274654,카페,0,0.3213415077662249
스타벅스제주신화월드R점,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 지하1층 29호,33.3066927,126.3380858,카페,0,0.1996828067123669
까미노,제주특별자치도 제주시 애월읍 고하상로 91-12 1층,33.4578738,126.3481467,카페,0,0.3062149919220682
하소로커피,제주특별자치도 제주시 한경면 불그못로 72,33.2955618,126.2179904,카페,0,0.2702332049930044
동백정원,제주특별자치도 서귀포시 이어도로343번길 117,33.249632,126.4464808,카페,0,0.3112231136841907
색달로망스,제주특별자치도 서귀포시 색달로72번길 1 1층,33.2586095,126.4107015,카페,0,0.283081528400451
카페두가시,제주특별자치도 서귀포시 안덕면 대평감산로 9,33.2354639,126.3667768,카페,0,0.2662026802118366
카페2472,제주특별자치도 서귀포시 천제연로 103-15 2층,33.255829,126.4164994,카페,0,0.2544768759813554
살롱드라방,제주특별자치도 제주시 애월읍 하가로 146-9 1층,33.4578708,126.3490061,카페,0,0.2160532930872195
노을리카페,제주특별자치도 제주시 애월읍 애월해안로 654,33.4782235,126.3665625,카페,0,0.1899407366091831
카페오드리,제주특별자치도 제주시 한림읍 한창로 1294,33.3569567,126.2974038,카페,0,0.2356454383952565
카페훤,"제주특별자치도 제주시 한림읍 협재1길 8 1,2층",33.3961731,126.242583,카페,0,0.2164429126238221
리치망고애월본점,제주특별자치도 제주시 애월읍 애월해안로 272,33.4782235,126.3665625,카페,0,0.1781711744108128
투썸플레이스제주애월한담점,제주특별자치도 제주시 애월읍 애월로1길 19 지하1~2층,33.4618349,126.3110652,카페,0,0.1762373131155153
쉬리니케이크,제주특별자치도 제주시 애월읍 애납로 175 1층,33.4403995,126.3279618,카페,0,0.2680336699355901
소보리당로222,제주특별자치도 서귀포시 소보리당로 222,33.2629497,126.3833788,카페,0,0.2405113107598123
카페월령,제주특별자치도 제주시 한림읍 월령3길 36 나동 1층,33.3787506,126.2168357,카페,0,0.1701843781939621
매기의추억,제주특별자치도 제주시 한림읍 한림해안로 595,33.4257892,126.2673117,카페,0,0.1986773959567802
큐티파이카페,제주특별자치도 제주시 애월읍 애월해안로 610,33.4778706,126.3688144,카페,0,0.1311393197229757
카페어떤오후,제주특별자치도 제주시 애월읍 상가북6길 13 1층,33.4511382,126.3458599,카페,0,0.2403312973346913
헤이브라더,제주특별자치도 서귀포시 안덕면 형제해안로 72,33.2272202,126.3028716,카페,0,0.1587847240874934
리틀포레스트,제주특별자치도 서귀포시 월평로 15,33.2448621,126.4592692,카페,0,0.407265669925029
트라이브,제주특별자치도 제주시 애월읍 애월로 11,33.4600513,126.3113009,카페,0,0.2581513049910049
오라디오라,제주특별자치도 서귀포시 안덕면 사계로114번길 54-102 2층,33.2424536,126.3049147,카페,0,0.1825728887105613
트로피컬하이드어웨이브런치카페,제주특별자치도 서귀포시 대정읍 형제해안로 284,33.210157,126.2914269,카페,0,0.1963237345243297
차귀놀,제주특별자치도 제주시 한경면 한경해안로 136 1층,33.3328723,126.1697983,카페,0,0.2520337363880072
코데인커피로스터스,제주특별자치도 서귀포시 안덕면 사계북로 76,33.2355381,126.2966466,카페,0,0.2881929447793155
비양놀,제주특별자치도 제주시 한림읍 한림해안로 311,33.4257892,126.2673117,카페,0,0.2555415611182587
엘리사,제주특별자치도 제주시 애월읍 가문동상2길 28 1층,33.4853633,126.3906957,카페,0,0.3477102206237528
카페루핀,제주특별자치도 서귀포시 대정읍 형제해안로 272 1층,33.210157,126.2914269,카페,0,0.3109654574786284
스타벅스제주에듀시티점,제주특별자치도 서귀포시 대정읍 에듀시티로 36,33.279349,126.2763069,카페,0,0.1260770610117318
꽃향유,제주특별자치도 제주시 애월읍 고하상로 101,33.4466947,126.3539724,카페,0,0.2212757655652465
미미슈,제주특별자치도 제주시 애월읍 중산간서로 5534,33.4408533,126.3302239,카페,0,0.1033746794050874
하늘꽃카페,제주특별자치도 서귀포시 대정읍 송악관광로 317,33.2164826,126.2768451,카페,0,0.211964944558803
카페원웨이,제주특별자치도 제주시 한경면 일주서로 4459-4,33.3414039,126.1898997,카페,0,0.2688332345431929
하우스레서피당근케이크,제주특별자치도 제주시 한림읍 일주서로 5892,33.4437646,126.2955203,카페,0,0.0914013279553608
애월후식,제주특별자치도 제주시 애월읍 납읍로 21 1층,33.4389732,126.3302631,카페,0,0.2390668689444793
레이지박스,제주특별자치도 서귀포시 안덕면 산방로 208,33.2364205,126.3129475,카페,0,0.1161455370544991
효은양갱,제주특별자치도 서귀포시 안덕면 덕수회관로 14,33.2529814,126.3150833,카페,0,0.1390073796313803
귤당리,"제주특별자치도 제주시 한경면 일주서로 4492 1,2층",33.3414039,126.1898997,카페,0,0.2604549775903299
그루브,제주특별자치도 제주시 한림읍 한림로 333 1~3층,33.3937225,126.240025,카페,0,0.4364032659701484
감저,제주특별자치도 서귀포시 대정읍 대한로 22,33.2296929,126.2452997,카페,0,0.2647643843006567
카페소금,제주특별자치도 제주시 애월읍 구엄길 96,33.4825056,126.3761037,카페,0,0.1813888492631888
카페갤럭시아,제주특별자치도 서귀포시 안덕면 사계남로216번길 29 카페갤럭시아,33.2335238,126.3105441,카페,0,0.1977565204572326
컴컴제주,"제주특별자치도 제주시 한림읍 한림로 470 1,2층",33.3989324,126.2421759,카페,0,0.1629074724439257
카페파람,제주특별자치도 제주시 한경면 한경해안로 470,33.3417993,126.1713215,카페,0,0.1761117149982747
카페뚜이,제주특별자치도 제주시 한림읍 협재1길 45 1층,33.3988639,126.2446709,카페,0,0.2887151530879629
카페팀블로우,제주특별자치도 제주시 애월읍 애월로 19-3 나동 1층,33.4611359,126.3109056,카페,0,0.2596109640926448
트라이브신창점,"제주특별자치도 제주시 한경면 한경해안로 474-22 1, 2층",33.3328723,126.1697983,카페,0,0.2938812961121135
니나수족욕카페,제주특별자치도 서귀포시 안덕면 대평로 29,33.2365893,126.3639804,카페,0,0.2200059798094704
꽁떼네도르,제주특별자치도 서귀포시 1100로 219 1층,33.26653,126.4461624,카페,0,0.2808844651935667
카페오놀,제주특별자치도 서귀포시 대포로 174 2층,33.2387544,126.4396458,카페,0,0.188449359074584
카페이시도르,제주특별자치도 제주시 한림읍 금악북로 353 1층,33.3466065,126.3228809,카페,0,0.2852828760310096
해거름전망대카페,제주특별자치도 제주시 한경면 판포리 1608,33.370031,126.2062628,카페,0,0.2128419298293632
카페쌀쌀,제주특별자치도 제주시 애월읍 신엄로 51,33.4709336,126.3662776,카페,0,0.1756802173052284
카페사우다드,제주특별자치도 서귀포시 대정읍 하모이삼로51번길 28,33.2255301,126.2536093,카페,0,0.2512091154032491
가파도봄날에,제주특별자치도 서귀포시 대정읍 가파로67번길 47-2,33.1695513,126.2705882,카페,0,0.256801262211016
블라썸1407,제주특별자치도 제주시 애월읍 고하상로 103,33.4466947,126.3539724,카페,0,0.1300187427302885
레드브라운,제주특별자치도 서귀포시 안덕면 난드르로 49-50 해녀회관 2층,33.2323397,126.3651109,카페,0,0.4235420089925069
안녕구움,제주특별자치도 제주시 한경면 고산로 49 1층,33.3053522,126.1791699,카페,0,0.2725901004706277
나비정원,제주특별자치도 서귀포시 대정읍 신영로 60-7,33.2203773,126.2494072,카페,0,0.2538034335136005
논짓물해수족욕카페,제주특별자치도 서귀포시 논짓물로 13,33.2371582,126.3880769,카페,0,0.2101666485310371
할로비치본점,제주특별자치도 제주시 한경면 녹차분재로 354,33.3244002,126.2558172,카페,0,0.0687005254788635
산노루,제주특별자치도 제주시 한경면 낙원로 32,33.3254783,126.2263325,카페,0,0.2247487775525635
유람위드북스,제주특별자치도 제주시 한경면 조수동2길 54-36,33.3447148,126.2337887,카페,0,0.3330631468453582
소길다방,제주특별자치도 제주시 애월읍 소길2길 45-3 1층,33.43884,126.3794093,카페,0,0.3407128013710988
제주몽,제주특별자치도 서귀포시 천제연로 194,33.2532184,126.4272791,카페,0,0.1905762050728822
카페을리,제주특별자치도 서귀포시 안덕면 병악로 90,33.2968281,126.3723948,카페,0,0.2113306436214847
헤이피피,제주특별자치도 제주시 한경면 일주서로 4533-3,33.3654338,126.1989556,카페,0,0.2030130970071127
일월선셋비치,제주특별자치도 제주시 애월읍 애월북서길 56-1,33.4662251,126.3107458,카페,0,0.1355868737105728
애월빵공장앤카페,제주특별자치도 제주시 애월읍 금성5길 42-15 1층,33.4478775,126.3012418,카페,0,0.3136932624720828
프랑제리켄싱턴리조트중문점,제주특별자치도 서귀포시 중문관광로72번길 29-29 3층,33.2475912,126.4125373,카페,0,0.3348639864501436
호텔샌드,제주특별자치도 제주시 한림읍 한림로 339,33.3940557,126.2405094,카페,0,0.1328244650382551
제주신라호텔바당,제주특별자치도 서귀포시 중문관광로72번길 75 제주신라호텔 6층,33.2475582,126.4081161,카페,0,0.2172168514892088
