place,address,Latitude,Longitude
수산봉,제주특별자치도 제주시 애월읍 수산리 산 1-1,33.4737592,126.3846826
평대리해수욕장,제주특별자치도 제주시 구좌읍 평대리,33.5243749,126.8423829
머체왓숲길 방문객지원센터,제주특별자치도 서귀포시 남원읍 서성로 755,33.3245683,126.6627718
5.16도로숲터널,제주특별자치도 서귀포시 남원읍 신례리,33.299995,126.6297939
아끈다랑쉬오름,제주특별자치도 제주시 구좌읍 세화리 2593-2,33.474032,126.8314889
방림원,제주특별자치도 제주시 한경면 용금로 864,33.3370712,126.2687794
제주유채꽃도로,제주특별자치도 서귀포시 표선면 가시리,33.3988071,126.7063341
큰노꼬메오름,제주특별자치도 제주시 애월읍 유수암리 산 138,33.3923111,126.4152399
황우지선녀탕,제주특별자치도 서귀포시 서홍동,33.2639577,126.5507293
영주산,제주특별자치도 서귀포시 표선면 성읍리 산 18-1,33.4040171,126.7990445
오늘은카트레이싱,제주특별자치도 서귀포시 표선면 중산간동로 4776,33.3662211,126.7805125
하고수동해변,제주특별자치도 제주시 우도면 연평리,33.5033191,126.9556775
흑돼지거리,제주특별자치도 제주시 일도일동 1492-1,33.5142565,126.5275314
제주올레여행자센터,제주특별자치도 서귀포시 중정로 22,33.2474043,126.5587322
태웃개,제주특별자치도 서귀포시 남원읍 위미리 69,33.3060336,126.6580882
신화워터파크,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,33.3066927,126.3380858
용담해안도로,제주특별자치도 제주시 용담2동,33.5114842,126.5117554
엉알해안,제주특별자치도 제주시 한경면 고산리,33.3040691,126.1881455
세리월드,제주특별자치도 서귀포시 법환상로2번길 97-17,33.2468934,126.5119875
위미동백나무군락,제주특별자치도 서귀포시 남원읍 위미중앙로300번길 23-7,33.2732577,126.6759355
문도지오름,제주특별자치도 제주시 한림읍 금악리 3445,33.3266713,126.295129
신양섭지해수욕장,제주특별자치도 서귀포시 성산읍 섭지코지로 88,33.4354584,126.9225361
차귀도,제주특별자치도 제주시 한경면 고산리 125,33.3010997,126.2056913
소정방폭포,제주특별자치도 서귀포시 토평동,33.2844099,126.5796743
새별프렌즈,제주특별자치도 제주시 애월읍 평화로 1529,33.3628158,126.3633602
사려니숲길 관광안내소,제주특별자치도 서귀포시 표선면 가시리 산 158,33.3988071,126.7063341
종달리해변,제주특별자치도 제주시 구좌읍 종달리 622-5,33.4880673,126.8804954
고근산,제주특별자치도 서귀포시 서호동 1286-1,33.2663637,126.5123088
사라오름,제주특별자치도 서귀포시 남원읍 신례리 산 2-1,33.299995,126.6297939
송당무끈모루,제주특별자치도 제주시 구좌읍 송당리 2793,33.4549996,126.7793479
성읍랜드,제주특별자치도 서귀포시 표선면 번영로 2650,33.3987468,126.7873305
제주목 관아,제주특별자치도 제주시 관덕로 25,33.5140904,126.5222108
한라산,제주특별자치도 서귀포시 서홍동 산 1-1,33.3447515,126.5248428
하효쇠소깍해변,제주특별자치도 서귀포시 하효동 997-3,33.2514571,126.6224567
강정천,제주특별자치도 서귀포시 강정동 5647,33.2566679,126.4748067
종달리수국길,제주특별자치도 제주시 구좌읍 종달리,33.4880673,126.8804954
금능석물원,제주특별자치도 제주시 한림읍 한림로 176,33.384592,126.2268717
민오름,제주특별자치도 제주시 오라이동 산 28-1,33.4752267,126.5072534
산물관광농원,제주특별자치도 서귀포시 남원읍 하례로 90,33.2588658,126.6258143
몽돌해변,제주특별자치도 제주시 내도동 465-2,33.4960701,126.4408718
세기알해변,제주특별자치도 제주시 구좌읍 김녕리 1200-5,33.5576649,126.7564015
오저여,제주특별자치도 제주시 구좌읍 행원리 1-91,33.5487399,126.8186267
당산봉,제주특별자치도 제주시 한경면 용수리 산 28,33.3082191,126.1729076
저지예술인마을,제주특별자치도 제주시 한경면 저지14길 28-4,33.3393046,126.266731
붉은오름,제주특별자치도 서귀포시 표선면 가시리 산 158,33.3988071,126.7063341
짱구네 유채꽃밭,제주특별자치도 서귀포시 성산읍 수산리 1021,33.4396163,126.8786456
서귀포천문과학문화관,제주특별자치도 서귀포시 1100로 506-1,33.2876905,126.4619885
조천만세동산,제주특별자치도 제주시 조천읍 신북로 303,33.5415236,126.6425739
주상절리관광안내소,제주특별자치도 서귀포시 이어도로 36-30,33.240469,126.493008
제주카페거리,제주특별자치도 제주시 용담삼동,33.5164659,126.4922919
비양도망대,제주특별자치도 제주시 우도면 연평리,33.5033191,126.9556775
추사유배지,제주특별자치도 서귀포시 대정읍 추사로 44,33.249837,126.2786308
사려니숲,제주특별자치도 서귀포시 남원읍 수망리,33.3508829,126.6980129
도구리알,제주특별자치도 서귀포시 대정읍,33.2268151,126.2522254
신흥해수욕장,제주특별자치도 제주시 조천읍 신흥리,33.5447774,126.650164
월평마을 아왜낭목 쉼터,제주특별자치도 서귀포시 월평동 738,33.2434851,126.4585916
한라산둘레길 수악길,제주특별자치도 서귀포시 남원읍 하례리 산 10-12,33.3420367,126.5884214
산천단,제주특별자치도 제주시 아라일동 375-4,33.4473312,126.5545059
검은오름,제주특별자치도 제주시 연동 산 110-1,33.4421218,126.4990315
쇠머리오름,제주특별자치도 제주시 우도면 연평리 산 23,33.4917225,126.9638534
정물오름,제주특별자치도 제주시 한림읍 금악리 산 52-1,33.3376384,126.330349
송악산 전망대,제주특별자치도 서귀포시 대정읍 상모리 산 2-13,33.1984435,126.2938879
산방산랜드,제주특별자치도 서귀포시 안덕면 사계리 117-2,33.2340862,126.3117458
종달리해안도로,제주특별자치도 제주시 구좌읍 종달리 630-1,33.4880673,126.8804954
용두암 인증센터,제주특별자치도 제주시 용담이동 493-6,33.5152731,126.5111316
올티스,제주특별자치도 제주시 조천읍 거문오름길 23-58,33.4582729,126.7133204
화순 곶자왈생태탐방숲길,제주특별자치도 서귀포시 안덕면 화순리,33.2522985,126.3330875
한림공원 협재굴,제주특별자치도 제주시 한림읍 협재리,33.3807358,126.2482491
제주올레 7코스 여행자센터,제주특별자치도 서귀포시 중정로 22,33.2474043,126.5587322
이승이오름,제주특별자치도 서귀포시 남원읍 신례리 산 2-4,33.299995,126.6297939
전농로왕벚꽃거리,제주특별자치도 제주시 삼도일동 585-30,33.5043636,126.5184535
갯깍주상절리대,제주특별자치도 서귀포시 색달동,33.2814107,126.4111118
서우봉 산책로,제주특별자치도 제주시 조천읍 함덕리 163,33.5460806,126.6757452
부림온천,제주특별자치도 제주시 과원로 70,33.4758336,126.4914113
천아계곡,제주특별자치도 제주시 애월읍 광령리 산 183-2,33.3701721,126.4819697
천주교용수성지,제주특별자치도 제주시 한경면 용수1길 108,33.3227927,126.1677958
월대천,제주특별자치도 제주시 외도이동 2551,33.4935955,126.4365185
소금막해변,제주특별자치도 서귀포시 표선면 표선리,33.3225332,126.8228665
돈내코계곡,제주특별자치도 서귀포시 돈내코로 137,33.3005301,126.5817449
큰바리메,제주특별자치도 제주시 애월읍 어음리 산 21,33.3783196,126.3875801
새섬,제주특별자치도 서귀포시 서귀동 산 3-2,33.2363626,126.5614819
생이기정,제주특별자치도 제주시 한경면 용수리,33.3227424,126.1818541
고스트타운,제주특별자치도 제주시 애월읍 부룡수길 35-14,33.4749472,126.3553798
설록다원도순,제주특별자치도 서귀포시 중산간서로356번길 152-41,33.272975,126.4830571
큰엉,제주특별자치도 서귀포시 남원읍 남원리,33.288528,126.7041357
제지기오름,제주특별자치도 서귀포시 보목동 275-1,33.240809,126.6101421
화순곶자왈,제주특별자치도 서귀포시 안덕면 화순리,33.2522985,126.3330875
보롬왓수국길,제주특별자치도 서귀포시 표선면 성읍리,33.4112985,126.7819256
제주삼나무길,제주특별자치도 제주시 봉개동,33.4560252,126.609871
한라산 웃세붉은오름,제주특별자치도 서귀포시 서호동 산 183-1,33.2804402,126.5170582
제주올레1코스 공식안내소,제주특별자치도 서귀포시 성산읍 시흥상동로53번길 88-46,33.4746223,126.8860014
두산봉,제주특별자치도 서귀포시 성산읍 시흥리 2661,33.4769611,126.8873013
별도봉,제주특별자치도 제주시 화북일동 4472,33.519308,126.5530793
애월돌고래전망대,제주특별자치도 제주시 애월읍 신엄리 2731,33.4785983,126.3635626
베릿내오름,제주특별자치도 서귀포시 중문동 3712,33.2514303,126.4348243
윗세오름,제주특별자치도 서귀포시 서호동 산 1-1,33.3450493,126.5201639
외돌개 전망대,제주특별자치도 서귀포시 서홍동 794-11,33.2400137,126.5461007
쉬리의언덕,제주특별자치도 서귀포시 색달동 3039-41,33.2814107,126.4111118
거슨세미오름,제주특별자치도 제주시 구좌읍 송당리 산 145,33.4505745,126.759182
수산저수지,제주특별자치도 제주시 애월읍 수산리,33.4629834,126.3888949
제주커피수목원,제주특별자치도 서귀포시 안덕면 사계리 3136,33.2385352,126.2873322
트로이테마농원,제주특별자치도 서귀포시 안덕면 녹차분재로 56,33.2923161,126.2996588
한림공원 아열대식물원,제주특별자치도 제주시 한림읍 한림로 300,33.3894949,126.2396825
제주웰컴센터,제주특별자치도 제주시 선덕로 23,33.4863166,126.4990979
제주탐나라공화국,제주특별자치도 제주시 한림읍 한창로 897,33.3497668,126.3055719
성산일출해양도립공원,제주특별자치도 서귀포시 성산읍 성산리,33.4699253,126.932416
